score,cdf_pred,cdf_real,metakey,metaval
8566.596,1.0,0.901,,
8595.088,1.0,0.902,,
8628.79,1.0,0.903,,
8669.439,1.0,0.904,,
8702.67,1.0,0.905,,
8742.012,1.0,0.906,,
8774.283,1.0,0.907,,
8804.893,1.0,0.908,,
8833.508,1.0,0.909,,
8865.945,1.0,0.91,,
8891.903,1.0,0.911,,
8930.485,1.0,0.912,,
8957.697,1.0,0.913,,
8988.183,1.0,0.914,,
9013.354,1.0,0.915,,
9047.339,1.0,0.916,,
9081.499,1.0,0.917,,
9127.002,1.0,0.918,,
9160.762,1.0,0.919,,
9200.715,1.0,0.92,,
9230.648,1.0,0.921,,
9269.32,1.0,0.922,,
9304.332,1.0,0.923,,
9340.289,1.0,0.924,,
9383.918,1.0,0.925,,
9422.992,1.0,0.926,,
9465.24,1.0,0.927,,
9503.562,1.0,0.928,,
9538.931,1.0,0.929,,
9583.359,1.0,0.93,,
9626.746,1.0,0.931,,
9677.47,1.0,0.932,,
9715.256,1.0,0.933,,
9752.657,1.0,0.934,,
9800.428,1.0,0.935,,
9848.736,1.0,0.936,,
9894.379,1.0,0.937,,
9950.999,1.0,0.938,,
10015.569,1.0,0.939,,
10061.826,1.0,0.939,,
10119.146,1.0,0.94,,
10177.411,1.0,0.941,,
10229.837,1.0,0.942,,
10281.83,1.0,0.943,,
10333.517,1.0,0.944,,
10397.311,1.0,0.945,,
10453.494,1.0,0.946,,
10510.404,1.0,0.947,,
10585.316,1.0,0.948,,
10652.852,1.0,0.949,,
10724.314,1.0,0.95,,
10786.591,1.0,0.951,,
10839.324,1.0,0.952,,
10916.767,1.0,0.953,,
10990.763,1.0,0.954,,
11068.222,1.0,0.955,,
11152.61,1.0,0.956,,
11220.891,1.0,0.957,,
11279.774,1.0,0.958,,
11346.469,1.0,0.959,,
11409.426,1.0,0.96,,
11467.663,1.0,0.961,,
11542.111,1.0,0.962,,
11608.845,1.0,0.963,,
11696.783,1.0,0.964,,
11789.421,1.0,0.965,,
11888.689,1.0,0.966,,
11989.175,1.0,0.967,,
12083.085,1.0,0.968,,
12167.687,1.0,0.969,,
12250.926,1.0,0.97,,
12340.52,1.0,0.971,,
12413.569,1.0,0.972,,
12493.782,1.0,0.973,,
12609.58,1.0,0.974,,
12744.44,1.0,0.975,,
12910.793,1.0,0.976,,
13030.795,1.0,0.977,,
13173.133,1.0,0.978,,
13300.907,1.0,0.979,,
13478.172,1.0,0.98,,
13623.754,1.0,0.98,,
13789.975,1.0,0.981,,
14000.0,1.0,0.982,,
14160.447,1.0,0.983,,
14379.08,1.0,0.984,,
14634.763,1.0,0.985,,
14880.076,1.0,0.986,,
15128.775,1.0,0.987,,
15289.173,1.0,0.988,,
15566.282,1.0,0.989,,
15924.314,1.0,0.99,,
16323.434,1.0,0.991,,
16767.316,1.0,0.992,,
17411.972,1.0,0.993,,
17869.07,1.0,0.994,,
18532.103,1.0,0.995,,
19782.972,1.0,0.996,,
20978.079,1.0,0.997,,
22920.655,1.0,0.998,,
25554.154,1.0,0.999,,
