score,cdf_pred,cdf_real,metakey,metaval
1420.806,1.0,0.953,,
1428.728,1.0,0.954,,
1434.035,1.0,0.955,,
1442.734,1.0,0.956,,
1449.522,1.0,0.957,,
1457.761,1.0,0.958,,
1465.917,1.0,0.959,,
1475.046,1.0,0.96,,
1483.402,1.0,0.961,,
1493.825,1.0,0.962,,
1504.282,1.0,0.963,,
1513.334,1.0,0.964,,
1524.849,1.0,0.965,,
1538.857,1.0,0.966,,
1547.244,1.0,0.967,,
1556.892,1.0,0.968,,
1564.725,1.0,0.969,,
1576.778,1.0,0.97,,
1588.568,1.0,0.971,,
1597.512,1.0,0.972,,
1612.211,1.0,0.973,,
1624.061,1.0,0.974,,
1639.962,1.0,0.975,,
1657.545,1.0,0.976,,
1673.871,1.0,0.977,,
1690.868,1.0,0.978,,
1708.264,1.0,0.979,,
1723.448,1.0,0.98,,
1740.921,1.0,0.98,,
1755.446,1.0,0.981,,
1775.893,1.0,0.982,,
1794.003,1.0,0.983,,
1816.971,1.0,0.984,,
1840.821,1.0,0.985,,
1860.397,1.0,0.986,,
1893.47,1.0,0.987,,
1925.54,1.0,0.988,,
1953.051,1.0,0.989,,
1985.582,1.0,0.99,,
2021.513,1.0,0.991,,
2054.525,1.0,0.992,,
2104.81,1.0,0.993,,
2161.841,1.0,0.994,,
2229.348,1.0,0.995,,
2288.18,1.0,0.996,,
2410.201,1.0,0.997,,
2507.266,1.0,0.998,,
2672.192,1.0,0.999,,
