score,cdf_pred,cdf_real,metakey,metaval
531.544,1.0,0.96,,
535.546,1.0,0.961,,
538.45,1.0,0.962,,
541.419,1.0,0.963,,
544.141,1.0,0.964,,
547.969,1.0,0.965,,
550.787,1.0,0.966,,
554.43,1.0,0.967,,
558.601,1.0,0.968,,
562.413,1.0,0.969,,
567.223,1.0,0.97,,
570.598,1.0,0.971,,
574.184,1.0,0.972,,
577.751,1.0,0.973,,
582.085,1.0,0.974,,
586.739,1.0,0.975,,
591.843,1.0,0.976,,
596.126,1.0,0.977,,
602.248,1.0,0.978,,
607.924,1.0,0.979,,
614.621,1.0,0.98,,
620.197,1.0,0.98,,
625.382,1.0,0.981,,
632.464,1.0,0.982,,
639.32,1.0,0.983,,
646.026,1.0,0.984,,
652.755,1.0,0.985,,
659.384,1.0,0.986,,
667.357,1.0,0.987,,
678.249,1.0,0.988,,
687.877,1.0,0.989,,
696.412,1.0,0.99,,
706.045,1.0,0.991,,
719.499,1.0,0.992,,
738.797,1.0,0.993,,
756.01,1.0,0.994,,
771.228,1.0,0.995,,
789.247,1.0,0.996,,
832.502,1.0,0.997,,
884.106,1.0,0.998,,
964.411,1.0,0.999,,
