-1.23,	 55221,	 52744
-1.22,	 55518,	 53531
-1.21,	 55063,	 53592
-1.20,	 55534,	 53414
-1.19,	 55664,	 53373
-1.18,	 55912,	 53799
-1.17,	 55850,	 53801
-1.16,	 55971,	 54153
-1.15,	 56144,	 54134
-1.14,	 56443,	 54686
-1.13,	 56271,	 54630
-1.12,	 56734,	 54874
-1.11,	 56788,	 55484
-1.10,	 56524,	 54678
-1.09,	 57118,	 55659
-1.08,	 57546,	 55814
-1.07,	 57483,	 55883
-1.06,	 57437,	 55731
-1.05,	 57746,	 55901
-1.04,	 57510,	 56249
-1.03,	 58011,	 56127
-1.02,	 58120,	 56420
-1.01,	 58210,	 56941
-1.00,	 58708,	 57075
-0.99,	 58610,	 57449
-0.98,	 58714,	 56981
-0.97,	 59097,	 57272
-0.96,	 58253,	 57965
-0.95,	 59092,	 57717
-0.94,	 58642,	 57881
-0.93,	 58638,	 57918
-0.92,	 59223,	 58405
-0.91,	 59666,	 58488
-0.90,	 59568,	 58425
-0.89,	 59654,	 58625
-0.88,	 59861,	 58624
