score,log2_sf_pred,log2_sf_real,metakey,metaval
1696.924,-50.771,-43.541,,
1716.129,-51.844,-43.678,,
1730.392,-52.648,-43.83,,
1748.651,-53.687,-44.0,,
1789.25,-56.034,-44.193,,
1811.122,-57.321,-44.415,,
1830.697,-58.485,-44.678,,
1881.197,-61.545,-45.0,,
1914.537,-63.61,-45.415,,
1958.426,-66.382,-46.0,,
